5QualifyingScene.js:493 Car Position - X: 1458, Y: 1023, Rotation: -65
QualifyingScene.js:493 Car Position - X: 1875, Y: 1127, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1869, Y: 1126, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1864, Y: 1124, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1858, Y: 1123, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1853, Y: 1121, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1847, Y: 1119, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1841, Y: 1118, Rotation: -76
QualifyingScene.js:493 Car Position - X: 1835, Y: 1116, Rotation: -79
QualifyingScene.js:493 Car Position - X: 1829, Y: 1115, Rotation: -81
QualifyingScene.js:493 Car Position - X: 1823, Y: 1113, Rotation: -83
QualifyingScene.js:493 Car Position - X: 1817, Y: 1113, Rotation: -85
QualifyingScene.js:493 Car Position - X: 1811, Y: 1112, Rotation: -87
QualifyingScene.js:493 Car Position - X: 1805, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1799, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1793, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1787, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1780, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1774, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1767, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1761, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1754, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1747, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1740, Y: 1111, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1733, Y: 1110, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1726, Y: 1110, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1718, Y: 1110, Rotation: -90
QualifyingScene.js:493 Car Position - X: 1711, Y: 1110, Rotation: -87
QualifyingScene.js:493 Car Position - X: 1703, Y: 1110, Rotation: -85
QualifyingScene.js:493 Car Position - X: 1696, Y: 1110, Rotation: -83
QualifyingScene.js:493 Car Position - X: 1688, Y: 1109, Rotation: -81
QualifyingScene.js:493 Car Position - X: 1681, Y: 1108, Rotation: -79
QualifyingScene.js:493 Car Position - X: 1673, Y: 1107, Rotation: -77
QualifyingScene.js:493 Car Position - X: 1666, Y: 1106, Rotation: -75
QualifyingScene.js:493 Car Position - X: 1659, Y: 1104, Rotation: -73
QualifyingScene.js:493 Car Position - X: 1652, Y: 1102, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1645, Y: 1100, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1638, Y: 1098, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1631, Y: 1095, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1624, Y: 1093, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1617, Y: 1090, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1610, Y: 1088, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1602, Y: 1085, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1595, Y: 1082, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1587, Y: 1080, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1579, Y: 1077, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1572, Y: 1074, Rotation: -71
QualifyingScene.js:493 Car Position - X: 1564, Y: 1072, Rotation: -69
QualifyingScene.js:493 Car Position - X: 1556, Y: 1069, Rotation: -67
QualifyingScene.js:493 Car Position - X: 1548, Y: 1066, Rotation: -64
QualifyingScene.js:493 Car Position - X: 1540, Y: 1062, Rotation: -62
QualifyingScene.js:493 Car Position - X: 1532, Y: 1059, Rotation: -60
QualifyingScene.js:493 Car Position - X: 1525, Y: 1055, Rotation: -58
QualifyingScene.js:493 Car Position - X: 1518, Y: 1051, Rotation: -56
QualifyingScene.js:493 Car Position - X: 1511, Y: 1046, Rotation: -54
QualifyingScene.js:493 Car Position - X: 1504, Y: 1042, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1498, Y: 1037, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1491, Y: 1032, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1485, Y: 1027, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1479, Y: 1022, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1472, Y: 1017, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1439, Y: 991, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1433, Y: 986, Rotation: -52
QualifyingScene.js:493 Car Position - X: 1347, Y: 920, Rotation: -54
QualifyingScene.js:493 Car Position - X: 1342, Y: 916, Rotation: -56
QualifyingScene.js:493 Car Position - X: 1337, Y: 912, Rotation: -59
QualifyingScene.js:493 Car Position - X: 1333, Y: 909, Rotation: -61
QualifyingScene.js:493 Car Position - X: 1329, Y: 905, Rotation: -63
QualifyingScene.js:493 Car Position - X: 1325, Y: 902, Rotation: -65
QualifyingScene.js:493 Car Position - X: 1321, Y: 899, Rotation: -68
QualifyingScene.js:493 Car Position - X: 1317, Y: 896, Rotation: -70
QualifyingScene.js:493 Car Position - X: 1313, Y: 893, Rotation: -72
QualifyingScene.js:493 Car Position - X: 1310, Y: 891, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1229, Y: 828, Rotation: -77
QualifyingScene.js:493 Car Position - X: 1228, Y: 827, Rotation: -79
QualifyingScene.js:493 Car Position - X: 1226, Y: 825, Rotation: -81
QualifyingScene.js:493 Car Position - X: 1224, Y: 824, Rotation: -84
QualifyingScene.js:493 Car Position - X: 1223, Y: 823, Rotation: -86
QualifyingScene.js:493 Car Position - X: 1221, Y: 822, Rotation: -89
QualifyingScene.js:493 Car Position - X: 1220, Y: 821, Rotation: -91
QualifyingScene.js:493 Car Position - X: 1219, Y: 820, Rotation: -93
QualifyingScene.js:493 Car Position - X: 1218, Y: 819, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1212, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1211, Y: 813, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1209, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1208, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1206, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1204, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1202, Y: 814, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1200, Y: 815, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1198, Y: 815, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1195, Y: 815, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1193, Y: 815, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1190, Y: 816, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1188, Y: 816, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1185, Y: 816, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1182, Y: 816, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1179, Y: 817, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1176, Y: 817, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1173, Y: 817, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1169, Y: 818, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1166, Y: 818, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1162, Y: 818, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1158, Y: 819, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1155, Y: 819, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1151, Y: 820, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1146, Y: 820, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1142, Y: 820, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1138, Y: 821, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1133, Y: 821, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1129, Y: 822, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1124, Y: 822, Rotation: -96
QualifyingScene.js:493 Car Position - X: 1119, Y: 823, Rotation: -94
QualifyingScene.js:493 Car Position - X: 1114, Y: 823, Rotation: -91
QualifyingScene.js:493 Car Position - X: 1109, Y: 824, Rotation: -89
QualifyingScene.js:493 Car Position - X: 1105, Y: 824, Rotation: -87
QualifyingScene.js:493 Car Position - X: 1100, Y: 824, Rotation: -85
QualifyingScene.js:493 Car Position - X: 1095, Y: 823, Rotation: -82
QualifyingScene.js:493 Car Position - X: 1090, Y: 823, Rotation: -80
QualifyingScene.js:493 Car Position - X: 1085, Y: 822, Rotation: -78
QualifyingScene.js:493 Car Position - X: 1080, Y: 821, Rotation: -76
QualifyingScene.js:493 Car Position - X: 1075, Y: 820, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1070, Y: 819, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1065, Y: 818, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1060, Y: 816, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1055, Y: 815, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1050, Y: 813, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1045, Y: 812, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1039, Y: 810, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1034, Y: 809, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1028, Y: 807, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1022, Y: 805, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1017, Y: 804, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1011, Y: 802, Rotation: -74
QualifyingScene.js:493 Car Position - X: 1005, Y: 800, Rotation: -74
QualifyingScene.js:493 Car Position - X: 998, Y: 798, Rotation: -74
QualifyingScene.js:493 Car Position - X: 992, Y: 796, Rotation: -74
QualifyingScene.js:493 Car Position - X: 986, Y: 794, Rotation: -74
QualifyingScene.js:493 Car Position - X: 979, Y: 792, Rotation: -74
QualifyingScene.js:493 Car Position - X: 973, Y: 791, Rotation: -74
QualifyingScene.js:493 Car Position - X: 966, Y: 789, Rotation: -74
QualifyingScene.js:493 Car Position - X: 959, Y: 787, Rotation: -74
QualifyingScene.js:493 Car Position - X: 952, Y: 784, Rotation: -74
QualifyingScene.js:493 Car Position - X: 945, Y: 782, Rotation: -74
QualifyingScene.js:493 Car Position - X: 938, Y: 780, Rotation: -72
QualifyingScene.js:493 Car Position - X: 930, Y: 778, Rotation: -69
QualifyingScene.js:493 Car Position - X: 923, Y: 776, Rotation: -67
QualifyingScene.js:493 Car Position - X: 916, Y: 773, Rotation: -65
QualifyingScene.js:493 Car Position - X: 909, Y: 770, Rotation: -63
QualifyingScene.js:493 Car Position - X: 902, Y: 767, Rotation: -61
QualifyingScene.js:493 Car Position - X: 896, Y: 764, Rotation: -59
QualifyingScene.js:493 Car Position - X: 804, Y: 713, Rotation: -59
QualifyingScene.js:493 Car Position - X: 799, Y: 710, Rotation: -59
QualifyingScene.js:493 Car Position - X: 795, Y: 708, Rotation: -59
QualifyingScene.js:493 Car Position - X: 791, Y: 705, Rotation: -59
QualifyingScene.js:493 Car Position - X: 787, Y: 703, Rotation: -59
QualifyingScene.js:493 Car Position - X: 783, Y: 701, Rotation: -59
QualifyingScene.js:493 Car Position - X: 780, Y: 699, Rotation: -59
QualifyingScene.js:493 Car Position - X: 776, Y: 697, Rotation: -59
QualifyingScene.js:493 Car Position - X: 773, Y: 695, Rotation: -59
QualifyingScene.js:493 Car Position - X: 770, Y: 693, Rotation: -59
QualifyingScene.js:493 Car Position - X: 767, Y: 691, Rotation: -59
QualifyingScene.js:493 Car Position - X: 765, Y: 689, Rotation: -59
QualifyingScene.js:493 Car Position - X: 762, Y: 688, Rotation: -59
QualifyingScene.js:493 Car Position - X: 760, Y: 687, Rotation: -59
QualifyingScene.js:493 Car Position - X: 758, Y: 685, Rotation: -59
QualifyingScene.js:493 Car Position - X: 756, Y: 684, Rotation: -59
QualifyingScene.js:493 Car Position - X: 754, Y: 683, Rotation: -59
QualifyingScene.js:493 Car Position - X: 752, Y: 682, Rotation: -59
QualifyingScene.js:493 Car Position - X: 751, Y: 681, Rotation: -59
QualifyingScene.js:493 Car Position - X: 749, Y: 680, Rotation: -59
QualifyingScene.js:493 Car Position - X: 748, Y: 680, Rotation: -59
2QualifyingScene.js:493 Car Position - X: 747, Y: 679, Rotation: -59
